stat_id,date,utm_x,utm_y,lon,lat,area,month,year,day,min,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,max
16.154.0,2023-11-20,180499,6578048,9.39876,59.22058,7.72,11,2023,20,0.1036,0.1061,0.108,0.11019999999999999,0.1129,0.1149,0.1162,0.14500000000000002,0.1655,0.2624,0.3253,0.51,0.581,0.718,0.8004,0.9178,1.0051,1.1111499999999999,1.2358,1.5369000000000002,1.6356
16.154.0,2023-11-21,180499,6578048,9.39876,59.22058,7.72,11,2023,21,0.0584,0.0598,0.0608,0.0621,0.0636,0.06475,0.0655,0.0817,0.0932,0.16285,0.2001,0.3458,0.451,0.6167,0.8256,0.84295,0.9561,1.1151,1.9112,1.98285,2.5483
16.154.0,2023-11-22,180499,6578048,9.39876,59.22058,7.72,11,2023,22,0.0329,0.033699999999999994,0.0343,0.03495,0.0358,0.036500000000000005,0.0369,0.046,0.0525,0.09179999999999999,0.1128,0.19485,0.2541,0.4457,0.4683,0.47445,0.6401,0.76905,1.0157,1.09905,2.1013
16.154.0,2023-11-23,180499,6578048,9.39876,59.22058,7.72,11,2023,23,0.0185,0.01895,0.0193,0.0197,0.0202,0.02055,0.0208,0.02595,0.0296,0.051699999999999996,0.0635,0.10975,0.1432,0.2536,0.274,0.3258,0.367,0.556,0.6802,0.9615,1.7908
16.154.0,2023-11-24,180499,6578048,9.39876,59.22058,7.72,11,2023,24,0.0105,0.0108,0.0113,0.011550000000000001,0.0144,0.02015,0.0328,0.0472,0.0652,0.12229999999999999,0.2776,0.3241,0.3683,0.40695000000000003,0.511,0.83335,1.366,1.6360000000000001,1.9172,2.8362,3.8314
16.154.0,2023-11-25,180499,6578048,9.39876,59.22058,7.72,11,2023,25,0.0099,0.0099,0.0099,0.010100000000000001,0.0102,0.0173,0.0923,0.21775,0.3213,0.38245,0.5079,0.59045,0.7173,0.94645,0.9741,1.1872,1.2635,1.7589,2.8778,5.30065,11.3283
16.154.0,2023-11-26,180499,6578048,9.39876,59.22058,7.72,11,2023,26,0.0092,0.00925,0.0093,0.009399999999999999,0.0096,0.01085,0.052,0.1227,0.1746,0.3244,0.406,0.5219499999999999,0.684,0.7589,0.8454,1.20075,1.4543,1.7833999999999999,1.9218,5.4136500000000005,8.2597
16.154.0,2023-11-27,180499,6578048,9.39876,59.22058,7.72,11,2023,27,0.0086,0.00865,0.0087,0.0089,0.0095,0.03,0.0949,0.25954999999999995,0.3241,0.3573,0.3952,0.48469999999999996,0.5762,0.66845,0.7107,1.0629499999999998,1.2502,1.4156499999999999,1.5649,4.304,10.2875
16.154.0,2023-11-28,180499,6578048,9.39876,59.22058,7.72,11,2023,28,0.0081,0.0081,0.0081,0.00835,0.0089,0.01875,0.0516,0.1778,0.2227,0.2849,0.3453,0.44325,0.536,0.7359,0.7952,0.8893,0.9479,1.3059,1.7994,3.8660499999999995,6.3407
16.154.0,2023-11-29,180499,6578048,9.39876,59.22058,7.72,11,2023,29,0.0075,0.0076,0.0076,0.00805,0.0087,0.02195,0.0767,0.12290000000000001,0.1332,0.19795000000000001,0.2099,0.28869999999999996,0.417,0.55675,0.7345,0.9163000000000001,1.0761,1.4009,2.2713,4.08705,4.1459
16.154.0,2023-11-30,180499,6578048,9.39876,59.22058,7.72,11,2023,30,0.0071,0.0071,0.0071,0.007549999999999999,0.0108,0.02825,0.0678,0.09085,0.1588,0.1981,0.2857,0.3483,0.4696,0.5144,0.5401,0.7727,0.95,1.25235,1.3551,2.8084499999999997,4.2456
16.154.0,2023-12-01,180499,6578048,9.39876,59.22058,7.72,12,2023,1,0.0066,0.0066,0.0073,0.010499999999999999,0.022,0.0497,0.0655,0.11895,0.1553,0.2197,0.2568,0.26635,0.3591,0.51545,0.7019,1.0554999999999999,1.2181,1.5998999999999999,2.5073,3.38525,5.34
16.154.0,2023-12-02,180499,6578048,9.39876,59.22058,7.72,12,2023,2,0.0062,0.0062,0.0068,0.00975,0.0116,0.026999999999999996,0.0369,0.06509999999999999,0.0844,0.15005000000000002,0.2023,0.37625,0.4354,0.47109999999999996,0.655,1.2285,2.1104,2.2807,2.7683,4.693,14.0619
16.154.0,2023-12-03,180499,6578048,9.39876,59.22058,7.72,12,2023,3,0.0058,0.0060999999999999995,0.0084,0.0107,0.0208,0.03545,0.0459,0.08,0.1203,0.16375,0.2367,0.27649999999999997,0.3747,0.515,0.8459,1.40035,1.9253,4.8408,7.9565,10.6077,11.4749
16.154.0,2023-12-04,180499,6578048,9.39876,59.22058,7.72,12,2023,4,0.0054,0.0069,0.0092,0.011300000000000001,0.0165,0.023100000000000002,0.0249,0.0681,0.1149,0.15305,0.2805,0.43925000000000003,0.6768,0.7846500000000001,0.8288,1.2023,1.8121,4.58045,6.938,8.6092,9.7739
16.154.0,2023-12-05,180499,6578048,9.39876,59.22058,7.72,12,2023,5,0.005,0.008,0.0098,0.010100000000000001,0.0114,0.0371,0.0646,0.0847,0.1452,0.2644,0.3734,0.48445000000000005,0.5964,0.73135,0.7717,1.9207,3.2232,4.1099,5.6931,7.34745,13.2759
16.154.0,2023-12-06,180499,6578048,9.39876,59.22058,7.72,12,2023,6,0.0047,0.00745,0.0093,0.009649999999999999,0.0204,0.02835,0.0428,0.11125,0.202,0.273,0.3762,0.52695,0.6932,1.11965,1.8623,1.95375,2.2324,2.9907000000000004,3.2615,6.598050000000001,8.4995
16.154.0,2023-12-07,180499,6578048,9.39876,59.22058,7.72,12,2023,7,0.0044,0.00695,0.0087,0.009049999999999999,0.0115,0.015899999999999997,0.0232,0.056100000000000004,0.109,0.1538,0.2265,0.32515,0.6429,1.0164499999999999,1.0911,1.43605,1.5623,1.8284,2.4316,5.031549999999999,7.9763
16.154.0,2023-12-08,180499,6578048,9.39876,59.22058,7.72,12,2023,8,0.0041,0.0077,0.0099,0.0106,0.0125,0.0577,0.0617,0.0867,0.1213,0.19765,0.3371,0.5547,0.5963,0.73385,0.8799,1.16095,1.4965,2.04685,2.5834,4.4072499999999994,13.5248
16.154.0,2023-12-09,180499,6578048,9.39876,59.22058,7.72,12,2023,9,0.0038,0.0072,0.0093,0.00945,0.031,0.032799999999999996,0.0389,0.061549999999999994,0.0778,0.3039,0.4055,0.6343000000000001,0.7688,1.0693000000000001,1.2146,1.61965,1.6725,2.25855,2.7588,5.1526,8.5422
16.154.0,2023-12-10,180499,6578048,9.39876,59.22058,7.72,12,2023,10,0.0036,0.00675,0.0087,0.00885,0.0162,0.0254,0.0334,0.0398,0.2278,0.26835,0.4855,0.5611999999999999,0.5898,0.7209,1.4251,1.7225,2.5544,3.38375,4.2943,4.7031,6.4876
80.4.0,2023-11-14,5965,6820350,5.78553,61.20324,8.31,11,2023,14,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335,0.0335
80.4.0,2023-11-15,5965,6820350,5.78553,61.20324,8.31,11,2023,15,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0149,0.0155
80.4.0,2023-11-16,5965,6820350,5.78553,61.20324,8.31,11,2023,16,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.01065,0.1994
80.4.0,2023-11-17,5965,6820350,5.78553,61.20324,8.31,11,2023,17,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0097,0.0121,0.02445,0.0772,0.11654999999999999,0.3482
80.4.0,2023-11-18,5965,6820350,5.78553,61.20324,8.31,11,2023,18,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0089,0.0107,0.01235,0.0206,0.09054999999999999,0.3225
80.4.0,2023-11-19,5965,6820350,5.78553,61.20324,8.31,11,2023,19,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0077,0.0094,0.0163,0.03425,0.218,0.5841500000000001,4.0709
80.4.0,2023-11-20,5965,6820350,5.78553,61.20324,8.31,11,2023,20,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.007,0.0078,0.016649999999999998,0.0441,0.36829999999999996,0.57,1.2426,1.7584,2.5332999999999997,2.841
80.4.0,2023-11-21,5965,6820350,5.78553,61.20324,8.31,11,2023,21,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0072,0.0134,0.0208,0.04715,0.0709,0.1196,0.2566,0.3822,0.5369,0.8160999999999999,1.3484,1.817,2.6432
80.4.0,2023-11-22,5965,6820350,5.78553,61.20324,8.31,11,2023,22,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0062,0.0069,0.01185,0.0178,0.0206,0.0247,0.043050000000000005,0.088,0.13905,0.1938,0.25215,0.5372,0.692,1.6015
80.4.0,2023-11-23,5965,6820350,5.78553,61.20324,8.31,11,2023,23,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.0057,0.00585,0.0062,0.0068000000000000005,0.0071,0.0108,0.015,0.02835,0.061,0.09029999999999999,0.2335,0.6332,0.7596,2.8370499999999996,7.8687
80.4.0,2023-11-24,5965,6820350,5.78553,61.20324,8.31,11,2023,24,0.005,0.005,0.005,0.005,0.005,0.0055,0.0062,0.0063999999999999994,0.0067,0.008050000000000002,0.0237,0.13724999999999998,0.4595,1.7291500000000002,2.4035,4.6302,7.2694,8.3557,9.9313,15.7201,33.3844
80.4.0,2023-11-25,5965,6820350,5.78553,61.20324,8.31,11,2023,25,0.0044,0.0044,0.0044,0.00565,0.0064,0.00665,0.0071,0.0205,0.2108,0.39655,0.9601,2.83465,3.9536,4.116949999999999,4.5117,5.94965,8.131,10.2301,14.2819,20.2459,25.7779
80.4.0,2023-11-26,5965,6820350,5.78553,61.20324,8.31,11,2023,26,0.0039,0.0039,0.0049,0.00595,0.0069,0.0138,0.1838,0.7917,0.8474,1.19,1.4683,2.4753,2.8497,3.20935,4.8289,5.2379999999999995,6.7215,12.1584,15.8611,19.7885,27.4442
80.4.0,2023-11-27,5965,6820350,5.78553,61.20324,8.31,11,2023,27,0.0034,0.0034,0.0043,0.00575,0.0092,0.30269999999999997,0.5571,0.8738,1.135,1.3075,2.1721,3.4353,4.3622,5.6038,6.9594,7.44745,8.1509,10.896650000000001,12.4866,16.3079,22.9046
80.4.0,2023-11-28,5965,6820350,5.78553,61.20324,8.31,11,2023,28,0.003,0.003,0.0038,0.0055,0.0078,0.1965,0.2807,0.3691,0.4711,1.0947,1.1968,2.1155,2.8151,3.7188499999999998,4.2263,4.6456,5.2631,7.1274999999999995,12.4168,13.21765,26.6361
80.4.0,2023-11-29,5965,6820350,5.78553,61.20324,8.31,11,2023,29,0.0027,0.0027,0.0033,0.005050000000000001,0.0053,0.1005,0.1099,0.15925,0.3534,0.58735,0.8109,1.3735,1.8478,2.6631,3.0948,3.55905,4.9448,5.2551000000000005,9.6928,14.655850000000001,24.7457
80.4.0,2023-11-30,5965,6820350,5.78553,61.20324,8.31,11,2023,30,0.0024,0.0024,0.0048,0.03505,0.0382,0.056650000000000006,0.1555,0.26575,0.6672,1.38435,2.0516,2.0833,2.1736,2.4398999999999997,3.2209,4.222049999999999,4.4872,6.7268,9.338,13.16515,33.2045
80.4.0,2023-12-01,5965,6820350,5.78553,61.20324,8.31,12,2023,1,0.0021,0.0021,0.0042,0.01125,0.0174,0.01975,0.0545,0.16854999999999998,0.458,0.80235,1.1953,1.65305,2.485,3.4466,3.7757,7.2566,7.595,10.34235,12.0164,18.631999999999998,19.526
80.4.0,2023-12-02,5965,6820350,5.78553,61.20324,8.31,12,2023,2,0.0018,0.0018,0.0037,0.0071,0.0083,0.01315,0.0754,0.2232,0.3293,0.5306,1.2651,1.8820000000000001,2.4244,3.56665,4.7533,5.7678,7.8677,10.36475,14.2683,17.41765,33.3809
80.4.0,2023-12-03,5965,6820350,5.78553,61.20324,8.31,12,2023,3,0.0016,0.0016,0.0033,0.00745,0.0082,0.0601,0.0995,0.2946,0.5837,1.3603,2.0866,2.34335,2.6129,3.6957,4.4485,6.03565,7.4158,7.98035,14.7413,27.715049999999998,31.715
80.4.0,2023-12-04,5965,6820350,5.78553,61.20324,8.31,12,2023,4,0.0014,0.00215,0.0065,0.0077,0.008,0.041800000000000004,0.1237,0.3534,0.7574,1.17025,1.9633,2.3807,2.6383,3.3215500000000002,3.7834,4.5518,5.5803,7.5992999999999995,9.0266,11.37975,19.8563
80.4.0,2023-12-05,5965,6820350,5.78553,61.20324,8.31,12,2023,5,0.0013,0.00195,0.0063,0.0072499999999999995,0.0077,0.0182,0.1975,0.67435,1.117,1.33375,1.6672,1.91275,3.2013,3.3254,3.524,4.2265,5.1305,6.2044,7.7847,11.8795,24.2852
80.4.0,2023-12-06,5965,6820350,5.78553,61.20324,8.31,12,2023,6,0.0011,0.004200000000000001,0.0068,0.007350000000000001,0.0075,0.05265,0.1288,0.42595,0.611,0.9934000000000001,1.2878,1.46525,1.7622,2.4227,3.1902,4.83445,5.8588,9.8092,13.3492,16.47305,19.3083
80.4.0,2023-12-07,5965,6820350,5.78553,61.20324,8.31,12,2023,7,0.001,0.0062,0.007,0.0072499999999999995,0.0158,0.1648,0.4289,0.47485,0.6315,0.68485,0.9124,1.4271500000000001,1.7028,2.15975,2.4243,2.85405,4.2001,6.1515,14.2623,17.4583,20.001
80.4.0,2023-12-08,5965,6820350,5.78553,61.20324,8.31,12,2023,8,0.0009,0.006,0.0068,0.00695,0.014,0.059050000000000005,0.1211,0.18125,0.3658,0.8332999999999999,1.1291,1.2256,2.1429,2.2353,2.369,2.9104,3.3612,4.96105,7.4649,7.7913499999999996,16.259
80.4.0,2023-12-09,5965,6820350,5.78553,61.20324,8.31,12,2023,9,0.0008,0.0058,0.0066,0.0095,0.0151,0.032,0.0421,0.1005,0.4005,0.43585,1.1867,1.2885499999999999,1.9161,2.3772,3.4723,4.4407499999999995,5.8941,7.575049999999999,11.6469,12.9606,13.6321
80.4.0,2023-12-10,5965,6820350,5.78553,61.20324,8.31,12,2023,10,0.0007,0.0056,0.0063,0.0063999999999999994,0.0187,0.0925,0.3437,0.4787,0.6681,0.77205,0.9936,1.0824500000000001,1.2623,2.591,2.8315,4.20045,5.4083,9.459299999999999,11.1807,12.7314,22.7836
19.82.0,2023-11-14,127065,6554680,8.50818,58.96851,8.908,11,2023,14,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873,0.4873
19.82.0,2023-11-15,127065,6554680,8.50818,58.96851,8.908,11,2023,15,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.5104,0.5644,0.67035,0.7607,0.78835,0.8622,1.01605,1.686
19.82.0,2023-11-16,127065,6554680,8.50818,58.96851,8.908,11,2023,16,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4315,0.4361,0.4435,0.4662,0.4979,0.55605,0.6439,1.17295,1.3726
19.82.0,2023-11-17,127065,6554680,8.50818,58.96851,8.908,11,2023,17,0.3522,0.39835,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4051,0.4112,0.41905000000000003,0.4354,0.4527,0.4688,0.6359,0.9471
19.82.0,2023-11-18,127065,6554680,8.50818,58.96851,8.908,11,2023,18,0.1768,0.20479999999999998,0.2224,0.23525000000000001,0.2463,0.2559,0.2647,0.27305,0.2808,0.28855,0.296,0.30365,0.3113,0.32184999999999997,0.3293,0.33625,0.3529,0.3651,0.378,0.4046,0.7098
19.82.0,2023-11-19,127065,6554680,8.50818,58.96851,8.908,11,2023,19,0.0993,0.10895,0.1161,0.12185,0.127,0.13705,0.1461,0.1511,0.1588,0.16570000000000001,0.1771,0.18325,0.191,0.20265,0.2084,0.31415,0.3545,0.35655,0.3914,0.8099,3.1979
19.82.0,2023-11-20,127065,6554680,8.50818,58.96851,8.908,11,2023,20,0.0736,0.0736,0.0736,0.0736,0.0736,0.08385000000000001,0.106,0.16394999999999998,0.2352,0.2447,0.2724,0.3327,0.3327,0.33625,0.363,0.37185,0.4527,1.19985,1.8076,2.3920500000000002,4.2244
19.82.0,2023-11-21,127065,6554680,8.50818,58.96851,8.908,11,2023,21,0.0551,0.0551,0.0551,0.0551,0.0551,0.05695,0.0794,0.096,0.1517,0.16535,0.2441,0.25005,0.2592,0.31165,0.3122,0.57195,0.9996,1.1937,1.432,1.61395,3.0552
19.82.0,2023-11-22,127065,6554680,8.50818,58.96851,8.908,11,2023,22,0.0437,0.0437,0.0437,0.0437,0.0437,0.04425,0.0546,0.06095,0.0762,0.09725,0.1649,0.16895,0.1753,0.24235,0.2929,0.43315000000000003,0.5431,0.8229500000000001,0.9143,0.9782500000000001,1.966
19.82.0,2023-11-23,127065,6554680,8.50818,58.96851,8.908,11,2023,23,0.0394,0.0394,0.0394,0.0394,0.0394,0.0394,0.0404,0.0418,0.045,0.060899999999999996,0.1114,0.11410000000000001,0.142,0.18614999999999998,0.2749,0.31225,0.3774,0.61295,0.6777,1.1632500000000001,2.4231
19.82.0,2023-11-24,127065,6554680,8.50818,58.96851,8.908,11,2023,24,0.0317,0.0355,0.0355,0.0355,0.0355,0.035949999999999996,0.0377,0.04085,0.0509,0.058249999999999996,0.0671,0.10775,0.2059,0.27035,0.2847,0.40705,1.1376,1.23785,1.4801,2.8198999999999996,4.4149
19.82.0,2023-11-25,127065,6554680,8.50818,58.96851,8.908,11,2023,25,0.0282,0.028650000000000002,0.0298,0.032,0.034,0.0354,0.0371,0.055999999999999994,0.1543,0.22694999999999999,0.242,0.242,0.4071,1.12515,1.5667,1.8697,1.9443,3.12995,3.9697,7.26615,11.5105
19.82.0,2023-11-26,127065,6554680,8.50818,58.96851,8.908,11,2023,26,0.0274,0.02785,0.0281,0.0287,0.0288,0.0288,0.029,0.15735,0.2271,0.2271,0.238,0.39790000000000003,0.9686,1.1684,1.6043,2.0916,2.9411,3.17075,5.0422,7.230549999999999,11.1681
19.82.0,2023-11-27,127065,6554680,8.50818,58.96851,8.908,11,2023,27,0.026,0.026,0.026,0.026,0.0276,0.0276,0.0278,0.2131,0.2131,0.45325,0.6551,0.7091,0.8482,1.3709,1.7616,2.19715,2.607,2.8648,3.505,7.281549999999999,11.5032
19.82.0,2023-11-28,127065,6554680,8.50818,58.96851,8.908,11,2023,28,0.0234,0.0234,0.0234,0.0234,0.0249,0.0841,0.2,0.42015,0.4553,0.48485,0.519,1.0225499999999998,1.2892,1.7621000000000002,2.0755,2.1603000000000003,2.4643,3.01395,3.4949,6.22235,9.086
19.82.0,2023-11-29,127065,6554680,8.50818,58.96851,8.908,11,2023,29,0.0211,0.0211,0.0211,0.0211,0.0224,0.047549999999999995,0.1876,0.27344999999999997,0.2995,0.35435,0.3884,0.7745500000000001,0.9319,1.2312500000000002,1.3409,1.43555,1.7073,2.51275,2.8057,4.4247,7.5528
19.82.0,2023-11-30,127065,6554680,8.50818,58.96851,8.908,11,2023,30,0.019,0.019,0.019,0.022449999999999998,0.0576,0.1761,0.1761,0.19979999999999998,0.2502,0.27235,0.2966,0.5238,0.6435,0.70485,0.9371,1.0398999999999998,1.382,2.3682,3.0313,5.3652999999999995,6.3085
19.82.0,2023-12-01,127065,6554680,8.50818,58.96851,8.908,12,2023,1,0.0171,0.0171,0.0171,0.03105,0.1368,0.15705000000000002,0.184,0.2253,0.2347,0.2636,0.4145,0.47185,0.6478,0.75735,0.83,1.93845,2.1516,4.1954,5.3677,7.36815,10.4536
19.82.0,2023-12-02,127065,6554680,8.50818,58.96851,8.908,12,2023,2,0.0154,0.0154,0.0154,0.02495,0.0747,0.1047,0.1243,0.18614999999999998,0.2483,0.3521,0.4709,0.5377000000000001,0.5638,0.8638,1.6114,2.45925,3.7317,6.243399999999999,6.8006,8.005650000000001,14.6392
19.82.0,2023-12-03,127065,6554680,8.50818,58.96851,8.908,12,2023,3,0.0139,0.0139,0.0139,0.0302,0.0587,0.1098,0.1629,0.18945,0.2603,0.37250000000000005,0.3855,0.46125,0.5551,0.8609,1.0861,2.40205,4.7763,5.93415,6.5125,8.17545,20.9386
19.82.0,2023-12-04,127065,6554680,8.50818,58.96851,8.908,12,2023,4,0.0125,0.0125,0.0222,0.0282,0.042,0.12805,0.1529,0.2579,0.2889,0.31225,0.3277,0.3426,0.4684,0.55685,2.4621,3.1394,3.3602,3.9869499999999998,5.8168,10.10915,15.2315
19.82.0,2023-12-05,127065,6554680,8.50818,58.96851,8.908,12,2023,5,0.0113,0.0113,0.0216,0.029699999999999997,0.0765,0.11224999999999999,0.1957,0.21755,0.2411,0.26855,0.3193,0.37975000000000003,1.3719,1.7058499999999999,2.1874,2.42375,2.626,2.9872,4.1952,7.87985,14.4369
19.82.0,2023-12-06,127065,6554680,8.50818,58.96851,8.908,12,2023,6,0.0102,0.015600000000000001,0.0275,0.03985,0.0651,0.15089999999999998,0.1554,0.18065,0.2239,0.34950000000000003,0.6621,1.1206,1.301,1.41005,1.8375,2.16075,2.282,2.8531,4.6382,9.5848,12.1407
19.82.0,2023-12-07,127065,6554680,8.50818,58.96851,8.908,12,2023,7,0.0092,0.021150000000000002,0.0248,0.0311,0.0439,0.0896,0.1328,0.18875,0.2156,0.41175,0.4371,0.7366,0.8627,1.13855,1.4141,1.8537499999999998,2.1725,2.58135,4.5971,5.29615,7.2016
19.82.0,2023-12-08,127065,6554680,8.50818,58.96851,8.908,12,2023,8,0.0083,0.0196,0.0223,0.0276,0.0295,0.0969,0.1516,0.21134999999999998,0.3068,0.40135,0.5161,0.62,0.6891,0.893,1.407,1.4762,2.8991,3.7457000000000003,4.601,5.0821000000000005,14.6429
19.82.0,2023-12-09,127065,6554680,8.50818,58.96851,8.908,12,2023,9,0.0075,0.015050000000000001,0.026,0.027999999999999997,0.0387,0.1142,0.1269,0.28635,0.4159,0.4534,0.7632,0.804,0.8972,0.98675,1.1681,2.53205,2.8647,3.4444,5.7486,6.7896,12.7361
19.82.0,2023-12-10,127065,6554680,8.50818,58.96851,8.908,12,2023,10,0.0067,0.013600000000000001,0.0253,0.02725,0.0349,0.07769999999999999,0.0932,0.21565,0.3589,0.5196000000000001,0.5915,0.7520500000000001,0.7939,1.58955,2.1522,2.2931,2.4212,3.66545,5.8759,6.63885,8.753
97.5.0,2023-11-14,54299,6911720,6.4524,62.07259,9.26,11,2023,14,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687,0.1687
97.5.0,2023-11-15,54299,6911720,6.4524,62.07259,9.26,11,2023,15,0.3448,0.5489,0.6778,0.7721,0.8526,0.92255,1.0016,1.04705,1.1047,1.1493,1.1907,1.2385,1.2741,1.3237999999999999,1.3626,1.4236,1.551,1.86975,1.9576,2.2573999999999996,2.7323
97.5.0,2023-11-16,54299,6911720,6.4524,62.07259,9.26,11,2023,16,0.1813,0.28864999999999996,0.3564,0.406,0.4483,0.4851,0.5266,0.55055,0.5809,0.6043000000000001,0.6261,0.65125,0.67,0.6960500000000001,0.7165,0.7502,0.8191,0.8926000000000001,0.9524,1.02935,1.2543
97.5.0,2023-11-17,54299,6911720,6.4524,62.07259,9.26,11,2023,17,0.0856,0.11685000000000001,0.1366,0.15100000000000002,0.1633,0.17404999999999998,0.1841,0.1931,0.2019,0.2105,0.2189,0.23505,0.2691,0.30685,0.3454,0.3842,0.4047,0.42865,0.441,0.4678,0.5103
97.5.0,2023-11-18,54299,6911720,6.4524,62.07259,9.26,11,2023,18,0.0273,0.039349999999999996,0.0471,0.051199999999999996,0.0548,0.06565,0.0764,0.08410000000000001,0.0871,0.1104,0.1297,0.14385,0.1551,0.17570000000000002,0.1888,0.20245000000000002,0.2203,0.22660000000000002,0.2405,0.34765,0.4648
97.5.0,2023-11-19,54299,6911720,6.4524,62.07259,9.26,11,2023,19,0.0201,0.020249999999999997,0.0204,0.02145,0.0255,0.03095,0.0384,0.0446,0.0616,0.0752,0.0892,0.1008,0.1042,0.1125,0.154,0.19445,0.287,0.3411,0.3722,0.58385,1.22
97.5.0,2023-11-20,54299,6911720,6.4524,62.07259,9.26,11,2023,20,0.0139,0.01985,0.0199,0.019950000000000002,0.02,0.02005,0.022,0.02875,0.0362,0.042300000000000004,0.0471,0.05105,0.055,0.060050000000000006,0.0804,0.10225000000000001,0.1509,0.2179,0.3456,0.77945,1.4938
97.5.0,2023-11-21,54299,6911720,6.4524,62.07259,9.26,11,2023,21,0.0116,0.01245,0.0143,0.0163,0.018,0.019299999999999998,0.0197,0.0197,0.0217,0.02265,0.0249,0.028,0.0318,0.037250000000000005,0.0469,0.06995,0.088,0.1614,0.2401,0.5084,0.7855
97.5.0,2023-11-22,54299,6911720,6.4524,62.07259,9.26,11,2023,22,0.0112,0.0115,0.0116,0.0117,0.0117,0.0118,0.0119,0.0129,0.014,0.014350000000000002,0.0149,0.015349999999999999,0.0167,0.0208,0.0225,0.030350000000000002,0.0458,0.0709,0.1154,0.53245,1.7683
97.5.0,2023-11-23,54299,6911720,6.4524,62.07259,9.26,11,2023,23,0.0109,0.01115,0.0112,0.0113,0.0114,0.01145,0.0115,0.0116,0.0116,0.0116,0.0116,0.0117,0.0117,0.01245,0.0168,0.0203,0.0204,0.23355,1.075,1.1104,3.1267
97.5.0,2023-11-24,54299,6911720,6.4524,62.07259,9.26,11,2023,24,0.0107,0.0109,0.0109,0.011099999999999999,0.0112,0.0112,0.0113,0.0113,0.0113,0.01155,0.0117,0.0199,0.0264,1.4333,1.683,2.30795,4.3373,5.1529,6.5977,10.63795,36.9441
97.5.0,2023-11-25,54299,6911720,6.4524,62.07259,9.26,11,2023,25,0.0104,0.0105,0.0106,0.010700000000000001,0.0109,0.0109,0.011,0.0115,0.0139,0.5401,1.0668,2.2087000000000003,2.7907,3.448,3.8778,4.0953,4.755,5.4414,6.5673,16.20665,17.9887
97.5.0,2023-11-26,54299,6911720,6.4524,62.07259,9.26,11,2023,26,0.0101,0.0102,0.0103,0.01055,0.0106,0.010700000000000001,0.0115,0.07585,0.6584,1.1321999999999999,1.4781,1.99205,2.039,3.8808999999999996,4.8091,5.4798,6.3884,8.6355,9.4698,9.542449999999999,10.5157
97.5.0,2023-11-27,54299,6911720,6.4524,62.07259,9.26,11,2023,27,0.0097,0.0099,0.01,0.0102,0.0105,0.2767,0.5641,0.8799,1.0722,1.4582000000000002,1.9667,3.003,3.6018,3.9826,4.3222,4.9197,5.1083,6.2195,7.0064,7.93565,14.6662
97.5.0,2023-11-28,54299,6911720,6.4524,62.07259,9.26,11,2023,28,0.0094,0.00955,0.0097,0.009850000000000001,0.0102,0.0923,0.1812,0.35255,0.4779,0.9619,2.1093,2.3129999999999997,2.407,2.61625,3.3051,3.73695,4.4144,6.4366,6.7778,9.296700000000001,20.0763
