stat_id,date,utm_x,utm_y,lon,lat,area,month,year,day,min,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,max
16.154.0,2023-11-28,180499,6578048,9.39876,59.22058,7.72,11,2023,28,0.0094,0.010950000000000001,0.016,0.026799999999999997,0.0456,0.08549999999999999,0.1291,0.16005,0.2086,0.2573,0.3658,0.38605,0.4193,0.45494999999999997,0.5037,0.67275,1.0209,1.2158,1.3377,1.78575,3.1375
16.154.0,2023-11-29,180499,6578048,9.39876,59.22058,7.72,11,2023,29,0.0088,0.01005,0.0112,0.0211,0.0309,0.09105,0.1695,0.20515,0.2421,0.24705,0.3472,0.40315,0.4678,0.65055,0.725,0.74275,0.9977,1.3777499999999998,2.2495,2.83835,5.8542
16.154.0,2023-11-30,180499,6578048,9.39876,59.22058,7.72,11,2023,30,0.0092,0.01075,0.0135,0.0231,0.1028,0.1276,0.1344,0.272,0.3476,0.3869,0.4529,0.5267999999999999,0.6397,0.7214,0.8058,1.3199,1.5415,1.6486999999999998,1.7285,2.7874999999999996,4.3693
16.154.0,2023-12-01,180499,6578048,9.39876,59.22058,7.72,12,2023,1,0.0086,0.00995,0.011,0.0136,0.0673,0.0895,0.1317,0.18645,0.2893,0.39125,0.4356,0.5350999999999999,0.5934,0.68435,0.7566,1.03315,1.2007,2.3099499999999997,2.6403,4.25065,6.3733
16.154.0,2023-12-02,180499,6578048,9.39876,59.22058,7.72,12,2023,2,0.008,0.0092,0.01,0.0236,0.0383,0.08825,0.1164,0.26045,0.3139,0.3514,0.404,0.431,0.4576,0.53825,0.6621,0.9309,1.1425,2.3474,3.2698,6.63975,14.1767
16.154.0,2023-12-03,180499,6578048,9.39876,59.22058,7.72,12,2023,3,0.0075,0.0085,0.0093,0.02025,0.0384,0.06130000000000001,0.1257,0.16485,0.1704,0.2329,0.281,0.37685,0.5871,0.7425999999999999,0.9198,1.1696,1.3664,2.00335,4.8215,9.8123,16.0538
16.154.0,2023-12-04,180499,6578048,9.39876,59.22058,7.72,12,2023,4,0.0074,0.009899999999999999,0.0115,0.02695,0.0344,0.08155,0.0946,0.1049,0.1584,0.30169999999999997,0.4841,0.59815,0.7133,0.8427,1.0557,1.14765,1.311,2.4010000000000002,4.2357,7.925000000000001,9.164
16.154.0,2023-12-05,180499,6578048,9.39876,59.22058,7.72,12,2023,5,0.0069,0.0092,0.0108,0.025849999999999998,0.0489,0.05165,0.0614,0.09225,0.3331,0.39715,0.4617,0.4837,0.5992,0.6955,0.7944,1.5599500000000002,1.7817,3.1824000000000003,5.4433,7.81085,15.2942
16.154.0,2023-12-06,180499,6578048,9.39876,59.22058,7.72,12,2023,6,0.0064,0.00865,0.0108,0.0247,0.03,0.08635,0.1288,0.24509999999999998,0.3317,0.38255,0.4384,0.7493000000000001,1.3857,1.75135,2.7034,3.0393999999999997,3.3265,4.3581,5.2816,6.543200000000001,10.5547
16.154.0,2023-12-07,180499,6578048,9.39876,59.22058,7.72,12,2023,7,0.006,0.0081,0.0098,0.02135,0.1014,0.13045,0.1577,0.1948,0.2935,0.3416,0.4053,0.8044,1.5233,1.56405,1.8744,2.3354999999999997,2.8705,3.4577,4.013,7.38485,13.8587
16.154.0,2023-12-08,180499,6578048,9.39876,59.22058,7.72,12,2023,8,0.0056,0.007600000000000001,0.0107,0.03895,0.0888,0.10545,0.1615,0.20015,0.2565,0.7981,0.9379,1.13195,1.4625,1.5796999999999999,1.7604,1.82065,2.2079,3.4839,3.9464,7.743650000000001,12.169
16.154.0,2023-12-09,180499,6578048,9.39876,59.22058,7.72,12,2023,9,0.0053,0.007050000000000001,0.01,0.022150000000000003,0.0521,0.08410000000000001,0.1051,0.24459999999999998,0.4059,0.6241,0.9454,1.1922000000000001,1.5046,1.81055,2.4479,2.5452500000000002,3.3731,3.8169500000000003,5.6923,5.9129000000000005,6.6584
16.154.0,2023-12-10,180499,6578048,9.39876,59.22058,7.72,12,2023,10,0.0049,0.0066,0.0094,0.01395,0.0278,0.0556,0.1241,0.24980000000000002,0.4503,0.6241,0.9237,1.00145,1.4566,1.7550500000000002,2.0209,2.1009,2.7323,3.3312999999999997,3.8638,4.5198,5.6444
16.154.0,2023-12-11,180499,6578048,9.39876,59.22058,7.72,12,2023,11,0.0046,0.0079,0.0111,0.0286,0.1027,0.149,0.2359,0.25245,0.6205,0.65445,1.0876,1.187,1.2417,1.3306499999999999,1.4868,1.86615,2.3281,2.42945,2.5711,4.03955,5.5155
80.4.0,2023-11-15,5965,6820350,5.78553,61.20324,8.31,11,2023,15,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143,0.0143
80.4.0,2023-11-16,5965,6820350,5.78553,61.20324,8.31,11,2023,16,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076
80.4.0,2023-11-17,5965,6820350,5.78553,61.20324,8.31,11,2023,17,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0.0121,0.0121,0.1009
80.4.0,2023-11-18,5965,6820350,5.78553,61.20324,8.31,11,2023,18,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0.0314,0.14750000000000002,0.2705,1.41235,2.8318
80.4.0,2023-11-19,5965,6820350,5.78553,61.20324,8.31,11,2023,19,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.057,0.15055,0.2897,0.44420000000000004,0.9336,1.9037000000000002,2.4807,2.86675,5.0546
80.4.0,2023-11-20,5965,6820350,5.78553,61.20324,8.31,11,2023,20,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,0.0488,0.09634999999999999,0.141,0.4179,1.2334,1.46145,1.7759,2.3472,2.7025,3.0072,3.4925,3.5730500000000003,4.187
80.4.0,2023-11-21,5965,6820350,5.78553,61.20324,8.31,11,2023,21,0.0064,0.0064,0.0064,0.0064,0.0064,0.026099999999999998,0.0345,0.1002,0.2411,0.3221,0.5135,0.6382,0.8074,0.9136,1.007,1.20815,1.4341,1.8341500000000002,2.5069,2.7926,5.2376
80.4.0,2023-11-22,5965,6820350,5.78553,61.20324,8.31,11,2023,22,0.0062,0.0062,0.0062,0.0062,0.0062,0.0118,0.0142,0.04095,0.082,0.1061,0.1721,0.21395,0.2504,0.31805,0.4686,0.5274000000000001,0.8071,1.2206000000000001,1.5946,2.7641,3.7853
80.4.0,2023-11-23,5965,6820350,5.78553,61.20324,8.31,11,2023,23,0.0057,0.0057,0.0057,0.00585,0.0073,0.10835,0.2015,0.3489,0.5163,1.03325,1.1909,1.55,2.0644,2.11195,3.611,3.7725,4.0945,5.3412,12.9836,19.1907,30.4847
80.4.0,2023-11-24,5965,6820350,5.78553,61.20324,8.31,11,2023,24,0.005,0.0054,0.0147,0.04285,0.1272,0.45555,1.2298,1.5945,2.1597,2.4583500000000003,3.0169,3.3068999999999997,4.0415,4.2213,4.8752,9.01465,12.4217,15.4511,15.5844,21.970100000000002,33.925
80.4.0,2023-11-25,5965,6820350,5.78553,61.20324,8.31,11,2023,25,0.0056,0.00745,0.0103,0.0416,0.155,0.4749,0.8287,1.2730000000000001,1.408,1.54365,1.6316,2.7659000000000002,4.1871,4.85145,5.4293,6.5189,7.2784,9.955549999999999,17.6721,26.695700000000002,31.1201
80.4.0,2023-11-26,5965,6820350,5.78553,61.20324,8.31,11,2023,26,0.0054,0.00715,0.0077,0.010950000000000001,0.1702,0.3087,0.4911,0.52095,0.5903,0.8402499999999999,1.9878,2.1457499999999996,2.2929,2.8657500000000002,4.0252,5.2669,5.721,6.5421,7.9998,15.631699999999999,24.7476
80.4.0,2023-11-27,5965,6820350,5.78553,61.20324,8.31,11,2023,27,0.0052,0.006750000000000001,0.0074,0.0075,0.0513,0.1499,0.1771,0.20405,0.2322,0.7369,0.8334,1.3785500000000002,1.9064,2.2169999999999996,2.527,3.31765,4.1459,4.8735,6.5248,7.5401,8.3119
80.4.0,2023-11-28,5965,6820350,5.78553,61.20324,8.31,11,2023,28,0.005,0.0056,0.0069,0.01185,0.0455,0.06195,0.0711,0.08155,0.2069,0.2846,0.5241,0.8902,1.029,1.8402500000000002,2.6883,2.89325,3.1269,4.73545,6.3929,8.3365,33.0797
80.4.0,2023-11-29,5965,6820350,5.78553,61.20324,8.31,11,2023,29,0.0048,0.00545,0.0066,0.0068000000000000005,0.0213,0.06005,0.109,0.42205000000000004,0.6379,1.05175,1.7023,2.2187,3.0042,4.0057,4.7672,4.9811499999999995,5.5541,6.9802,9.2359,15.75115,27.1622
80.4.0,2023-11-30,5965,6820350,5.78553,61.20324,8.31,11,2023,30,0.004,0.005050000000000001,0.0064,0.00775,0.0333,0.20845,0.7529,1.0284,1.5581,2.6940999999999997,3.1988,3.89025,4.5509,4.85905,5.7438,10.381599999999999,12.4481,14.518999999999998,16.7877,21.116349999999997,34.1031
80.4.0,2023-12-01,5965,6820350,5.78553,61.20324,8.31,12,2023,1,0.0034,0.0045,0.0062,0.007549999999999999,0.0106,0.0768,0.3202,0.7233,1.3654,1.5783,1.907,3.8662,4.7592,5.829599999999999,6.4009,9.9036,12.0182,16.87915,18.5835,19.3564,27.2639
80.4.0,2023-12-02,5965,6820350,5.78553,61.20324,8.31,12,2023,2,0.0028,0.00395,0.006,0.0075,0.0084,0.0803,0.2606,0.5037,0.7642,1.41535,1.4717,2.3890000000000002,3.3538,5.0716,7.1083,9.790700000000001,10.2456,14.14315,18.5871,22.7457,39.9773
80.4.0,2023-12-03,5965,6820350,5.78553,61.20324,8.31,12,2023,3,0.0024,0.0035,0.0058,0.0116,0.0737,0.32794999999999996,0.5345,0.65035,0.7333,2.5562,3.3832,3.7515,3.9133,4.593,6.528,8.53645,9.8101,10.688600000000001,18.3072,27.1463,34.52
80.4.0,2023-12-04,5965,6820350,5.78553,61.20324,8.31,12,2023,4,0.0029,0.00445,0.0078,0.01655,0.0576,0.29635,0.8823,1.3606,2.0833,3.0191,3.5469,3.8569500000000003,4.1529,4.9727,6.0175,6.24275,7.488,9.298449999999999,9.9133,12.7583,15.7199
80.4.0,2023-12-05,5965,6820350,5.78553,61.20324,8.31,12,2023,5,0.0026,0.00645,0.0075,0.0155,0.0672,0.82445,1.9584,2.29095,2.335,2.8535500000000003,3.0436,3.4263500000000002,5.2077,5.520149999999999,5.8937,6.95175,7.6816,7.9109,8.8777,14.6733,32.6781
80.4.0,2023-12-06,5965,6820350,5.78553,61.20324,8.31,12,2023,6,0.0023,0.00615,0.0073,0.007949999999999999,0.0244,0.4332,0.8043,1.0182,1.1541,2.0965,2.2704,2.53815,2.7171,2.95965,4.7245,6.796250000000001,7.5969,11.01125,17.8438,20.368949999999998,22.9971
80.4.0,2023-12-07,5965,6820350,5.78553,61.20324,8.31,12,2023,7,0.002,0.0072499999999999995,0.0078,0.01615,0.292,0.36305,0.4011,0.8883000000000001,1.0418,1.1535,1.3869,2.0721,3.7837,4.18515,4.7184,6.5981000000000005,7.9344,12.48675,15.3988,20.82975,26.5352
80.4.0,2023-12-08,5965,6820350,5.78553,61.20324,8.31,12,2023,8,0.0018,0.00745,0.0167,0.06665,0.1218,0.14229999999999998,0.2261,0.6752,1.0914,2.1786499999999998,3.0673,3.3773999999999997,3.6015,4.74935,4.8986,5.374549999999999,6.2134,8.161200000000001,10.2233,16.3274,26.9391
80.4.0,2023-12-09,5965,6820350,5.78553,61.20324,8.31,12,2023,9,0.0015,0.00895,0.0512,0.0925,0.1227,0.5607,1.161,1.2657500000000002,1.4418,1.8008,2.0762,2.4223,2.8837,3.7639,4.2589,6.54995,8.1987,10.469899999999999,12.8638,14.9176,21.3199
80.4.0,2023-12-10,5965,6820350,5.78553,61.20324,8.31,12,2023,10,0.0014,0.01235,0.0395,0.04505,0.1322,0.4273,0.6554,0.74925,0.9155,1.17835,1.6074,1.7543,2.0257,3.3259,4.1009,5.0771,8.0128,9.989799999999999,11.1153,13.02355,23.5582
80.4.0,2023-12-11,5965,6820350,5.78553,61.20324,8.31,12,2023,11,0.0012,0.00745,0.0083,0.0521,0.1917,0.28115,0.3319,0.365,0.446,0.5569999999999999,1.0698,2.0122,2.5598,3.5173500000000004,5.0059,5.39115,6.0205,8.6731,13.1597,17.327650000000002,30.3528
19.82.0,2023-11-15,127065,6554680,8.50818,58.96851,8.908,11,2023,15,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573,0.4573
19.82.0,2023-11-16,127065,6554680,8.50818,58.96851,8.908,11,2023,16,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291,0.4291
19.82.0,2023-11-17,127065,6554680,8.50818,58.96851,8.908,11,2023,17,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
19.82.0,2023-11-18,127065,6554680,8.50818,58.96851,8.908,11,2023,18,0.1857,0.1857,0.1857,0.1857,0.1857,0.1857,0.1857,0.1857,0.1857,0.1857,0.1857,0.1857,0.1857,0.1857,0.2106,0.2748,0.2748,0.2748,0.277,0.3778,0.3778
19.82.0,2023-11-19,127065,6554680,8.50818,58.96851,8.908,11,2023,19,0.0982,0.0982,0.0982,0.0982,0.0982,0.0982,0.0982,0.1857,0.1857,0.1857,0.1857,0.1857,0.219,0.3505,0.3545,0.3545,0.3545,0.3545,0.3545,0.3545,2.5103
19.82.0,2023-11-20,127065,6554680,8.50818,58.96851,8.908,11,2023,20,0.0736,0.0736,0.0736,0.10320000000000001,0.1254,0.1254,0.1261,0.29810000000000003,0.3327,0.3327,0.3327,0.3327,0.3327,0.3327,0.3327,0.36575,0.6907,2.0149,2.3636,2.7082499999999996,2.9612
19.82.0,2023-11-21,127065,6554680,8.50818,58.96851,8.908,11,2023,21,0.0551,0.0551,0.0551,0.06985,0.0846,0.0846,0.0851,0.2049,0.2817,0.3012,0.3122,0.3122,0.3927,0.56525,0.6356,0.7489,0.9077,1.6271,2.1043,3.4802999999999997,9.6988
19.82.0,2023-11-22,127065,6554680,8.50818,58.96851,8.908,11,2023,22,0.0437,0.0437,0.0437,0.050350000000000006,0.057,0.057,0.0573,0.1384,0.1904,0.21475,0.2929,0.2929,0.2929,0.367,0.4778,0.4962,0.5141,0.91795,1.3357,2.3529,6.4261
19.82.0,2023-11-23,127065,6554680,8.50818,58.96851,8.908,11,2023,23,0.0384,0.0384,0.0384,0.0394,0.0394,0.09345,0.1286,0.1451,0.1911,0.2647,0.2749,0.2821,0.3153,0.39165000000000005,1.0028,1.15035,1.4642,2.4481,2.6862,4.991899999999999,9.1099
19.82.0,2023-11-24,127065,6554680,8.50818,58.96851,8.908,11,2023,24,0.0285,0.032,0.0355,0.0355,0.0713,0.13835,0.2579,0.2579,0.2579,0.26470000000000005,0.4294,0.9418,1.2154,1.93225,2.4224,2.7169,2.9407,3.9743500000000003,6.157,6.863849999999999,11.5975
19.82.0,2023-11-25,127065,6554680,8.50818,58.96851,8.908,11,2023,25,0.0278,0.032,0.0434,0.07175000000000001,0.242,0.242,0.2548,0.3296,0.3902,0.7695000000000001,1.0415,1.9344000000000001,2.2531,2.498,2.7629,3.5031,4.1647,4.42745,4.6294,6.04655,8.1672
19.82.0,2023-11-26,127065,6554680,8.50818,58.96851,8.908,11,2023,26,0.027,0.0279,0.0323,0.12215,0.2271,0.2271,0.2271,0.2294,0.239,0.46485,0.7126,1.36895,1.4318,1.92995,2.4355,2.5820499999999997,3.448,3.53205,4.2593,4.58585,13.8977
19.82.0,2023-11-27,127065,6554680,8.50818,58.96851,8.908,11,2023,27,0.026,0.026,0.0282,0.13175,0.1357,0.21525,0.2243,0.2864,0.3902,0.47905,0.8262,0.91055,0.9851,1.2669000000000001,1.7634,2.08855,2.2957,2.3059000000000003,2.4042,3.28015,9.9998
19.82.0,2023-11-28,127065,6554680,8.50818,58.96851,8.908,11,2023,28,0.0234,0.0234,0.0267,0.06689999999999999,0.0896,0.1784,0.2105,0.2261,0.4211,0.55365,0.7287,0.9235500000000001,1.3653,1.4218000000000002,1.4436,1.6798000000000002,1.873,2.19725,2.4608,2.7142999999999997,7.1854
19.82.0,2023-11-29,127065,6554680,8.50818,58.96851,8.908,11,2023,29,0.0211,0.0211,0.0268,0.03955,0.1876,0.1876,0.1975,0.37429999999999997,0.3951,0.50045,0.5537,1.0511,1.0708,1.2275,1.7349,1.88,2.4178,2.7142,2.9639,4.6425,10.2471
19.82.0,2023-11-30,127065,6554680,8.50818,58.96851,8.908,11,2023,30,0.019,0.019,0.0275,0.1523,0.2598,0.33840000000000003,0.3749,0.5387,0.7493,0.8190999999999999,0.8733,1.09355,1.5433,1.62975,1.7603,2.1126,2.5121,3.15965,3.6388,5.6989,6.1329
19.82.0,2023-12-01,127065,6554680,8.50818,58.96851,8.908,12,2023,1,0.0171,0.0171,0.0288,0.2021,0.29,0.389,0.5193,0.6137,0.6468,0.8204,0.8616,1.05195,1.5262,2.23345,2.5213,2.8587,3.6591,4.824199999999999,5.4924,9.600349999999999,10.8508
19.82.0,2023-12-02,127065,6554680,8.50818,58.96851,8.908,12,2023,2,0.0154,0.0154,0.028,0.1573,0.2287,0.29075,0.3095,0.3754,0.5322,0.5347,0.761,1.06935,1.2738,2.1155999999999997,2.4576,2.57315,3.4585,5.6498,8.7447,11.136099999999999,12.7953
19.82.0,2023-12-03,127065,6554680,8.50818,58.96851,8.908,12,2023,3,0.0139,0.0139,0.0273,0.12555,0.1843,0.2575,0.3511,0.38225,0.4633,1.03385,1.2327,1.3484,1.4957,1.68825,1.859,2.52445,3.3536,5.5226,7.732,9.8524,19.3706
19.82.0,2023-12-04,127065,6554680,8.50818,58.96851,8.908,12,2023,4,0.0125,0.0195,0.054,0.1547,0.244,0.26744999999999997,0.3006,0.39915,0.5687,0.7209,0.8615,0.9581500000000001,1.1879,1.4471500000000002,1.8479,2.7108,3.7577,4.97105,6.8341,9.8228,13.3072
19.82.0,2023-12-05,127065,6554680,8.50818,58.96851,8.908,12,2023,5,0.0113,0.02015,0.0364,0.1652,0.2037,0.31545,0.4248,0.59575,0.7309,0.795,0.929,1.43455,1.6185,2.17785,2.6445,3.3306,3.9794,4.709099999999999,6.6338,9.55015,11.2407
19.82.0,2023-12-06,127065,6554680,8.50818,58.96851,8.908,12,2023,6,0.0102,0.02025,0.1137,0.14995,0.2351,0.28105,0.4923,0.7589,1.0872,1.3055500000000002,1.5554,2.35635,2.5221,2.83765,3.2678,3.50075,3.6359,5.4487000000000005,6.3628,8.358699999999999,9.7054
19.82.0,2023-12-07,127065,6554680,8.50818,58.96851,8.908,12,2023,7,0.0092,0.0638,0.1021,0.18705,0.4098,0.43965,0.7728,1.00505,1.1576,1.3896000000000002,1.4528,1.7316,2.0894,2.4817,3.005,3.1285499999999997,3.5924,4.4457,5.3741,5.73015,16.5399
19.82.0,2023-12-08,127065,6554680,8.50818,58.96851,8.908,12,2023,8,0.0083,0.04725,0.0763,0.15360000000000001,0.3067,0.43525,0.5269,0.85185,1.0177,1.09245,1.4005,1.5018,1.7186,1.96715,2.3251,2.74325,3.3216,3.64215,3.9581,7.21475,17.0886
19.82.0,2023-12-09,127065,6554680,8.50818,58.96851,8.908,12,2023,9,0.0075,0.048100000000000004,0.0771,0.1112,0.1937,0.2929,0.3627,0.46465,0.7917,0.9589,1.2804,1.4323,2.0205,2.3042499999999997,2.9563,3.0331,3.198,4.98285,6.2439,7.16,12.4212
19.82.0,2023-12-10,127065,6554680,8.50818,58.96851,8.908,12,2023,10,0.0067,0.03605,0.0521,0.10085,0.1717,0.35614999999999997,0.4344,0.6161000000000001,0.7567,0.9235,1.1431,1.28205,1.6064,1.9334500000000001,2.4906,3.527,4.3432,5.268000000000001,6.8171,7.07445,10.3095
19.82.0,2023-12-11,127065,6554680,8.50818,58.96851,8.908,12,2023,11,0.0061,0.0276,0.0392,0.09625,0.2454,0.32745,0.4075,0.5607,0.6379,1.0926,1.1888,1.35985,1.439,1.8130000000000002,2.2433,2.4353,3.5536,4.6723,5.4995,6.11645,13.6327
97.5.0,2023-11-15,54299,6911720,6.4524,62.07259,9.26,11,2023,15,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878,0.1878
97.5.0,2023-11-16,54299,6911720,6.4524,62.07259,9.26,11,2023,16,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0857,0.0987,0.0987
97.5.0,2023-11-17,54299,6911720,6.4524,62.07259,9.26,11,2023,17,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0252,0.0274,0.0519,0.0519
97.5.0,2023-11-18,54299,6911720,6.4524,62.07259,9.26,11,2023,18,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,0.27809999999999996,0.6272
97.5.0,2023-11-19,54299,6911720,6.4524,62.07259,9.26,11,2023,19,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.01705,0.0197,0.13740000000000002,0.204,0.29435,0.4898,0.54515,0.6729,0.7268,0.7791,0.8867499999999999,0.9967,1.04875,1.4889
97.5.0,2023-11-20,54299,6911720,6.4524,62.07259,9.26,11,2023,20,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.03905,0.1644,0.24445,0.2582,0.30469999999999997,0.3155,0.36935,0.4157,0.7511,0.9226,0.9717,1.1937,1.6431,2.6958
97.5.0,2023-11-21,54299,6911720,6.4524,62.07259,9.26,11,2023,21,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.023100000000000002,0.1107,0.12795,0.1354,0.15075,0.1659,0.19424999999999998,0.3642,0.487,0.6822,0.7245,0.7636,1.04785,1.9458
97.5.0,2023-11-22,54299,6911720,6.4524,62.07259,9.26,11,2023,22,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.0109,0.03485,0.0549,0.0644,0.0872,0.09759999999999999,0.1207,0.20675,0.2427,0.3667,0.3907,0.8873,1.0569,1.1612,2.4505
97.5.0,2023-11-23,54299,6911720,6.4524,62.07259,9.26,11,2023,23,0.0105,0.0105,0.0105,0.0105,0.0105,0.0111,0.0201,0.0202,0.0385,0.16515000000000002,0.2007,0.4205,0.6956,0.8673500000000001,0.9466,1.59695,1.8408,2.51495,2.8495,5.1076,18.2659
97.5.0,2023-11-24,54299,6911720,6.4524,62.07259,9.26,11,2023,24,0.0102,0.0102,0.0102,0.0108,0.02,0.0739,0.0836,0.2911,0.7366,1.26335,1.5038,1.82615,2.0205,2.3465,2.6496,3.2776,4.2655,7.69845,12.0809,15.7473,32.3093
97.5.0,2023-11-25,54299,6911720,6.4524,62.07259,9.26,11,2023,25,0.0099,0.0099,0.0099,0.01525,0.0265,0.03855,0.0592,0.2577,0.7177,1.032,1.5188,2.1275,2.6733,3.25525,3.8309,4.2247,4.7863,6.1014,13.232,13.66355,15.7669
97.5.0,2023-11-26,54299,6911720,6.4524,62.07259,9.26,11,2023,26,0.0096,0.0096,0.0107,0.0195,0.0199,0.02,0.0409,0.1853,0.4308,0.7215,1.4259,1.6286,1.7556,2.21375,3.2466,4.4011,4.5197,4.8488500000000005,6.5088,7.32105,10.257
97.5.0,2023-11-27,54299,6911720,6.4524,62.07259,9.26,11,2023,27,0.0093,0.0093,0.0103,0.01125,0.0118,0.032350000000000004,0.1388,0.36595,0.762,0.8949,0.9728,1.6524,2.155,2.29065,2.64,2.92915,3.8227,4.8015,6.8471,9.85255,10.6748
97.5.0,2023-11-28,54299,6911720,6.4524,62.07259,9.26,11,2023,28,0.009,0.009,0.01,0.01085,0.0196,0.03195,0.0547,0.2894,0.4006,0.47929999999999995,1.1625,1.2034,1.2547,1.6409,1.8058,2.91885,3.4351,5.597899999999999,7.4699,8.4357,9.4787
97.5.0,2023-11-29,54299,6911720,6.4524,62.07259,9.26,11,2023,29,0.0084,0.0084,0.0097,0.01055,0.0179,0.0196,0.0245,0.1429,0.1885,0.33675,0.5846,1.1875499999999999,1.5513,2.3388999999999998,3.2515,3.85615,6.2259,8.59065,9.7861,12.3762,17.5468
97.5.0,2023-11-30,54299,6911720,6.4524,62.07259,9.26,11,2023,30,0.0075,0.0075,0.0107,0.01855,0.0886,0.1771,0.3026,0.4978,0.5488,1.70285,2.6631,2.71525,3.3719,5.8618500000000004,6.2375,6.6091999999999995,8.1687,9.49235,10.6318,12.53945,21.7761
97.5.0,2023-12-01,54299,6911720,6.4524,62.07259,9.26,12,2023,1,0.0068,0.0068,0.0104,0.01815,0.0415,0.08574999999999999,0.128,0.1638,0.3494,2.4173999999999998,2.6774,3.4983,4.1374,4.77155,5.3275,5.9801,6.8859,7.070600000000001,7.5858,11.5334,25.2403
97.5.0,2023-12-02,54299,6911720,6.4524,62.07259,9.26,12,2023,2,0.0061,0.0061,0.0101,0.0191,0.0254,0.05165,0.0597,0.0938,2.0388,2.43055,2.648,3.1032,3.6183,3.83595,4.2017,5.640700000000001,6.4303,7.8504000000000005,8.7519,12.04125,19.9145
97.5.0,2023-12-03,54299,6911720,6.4524,62.07259,9.26,12,2023,3,0.0055,0.0055,0.0097,0.02105,0.0237,0.032100000000000004,0.5058,0.75535,1.2475,1.5303499999999999,1.716,2.6498,2.7454,3.60375,4.3153,6.6675,10.0462,10.1726,10.2859,12.80055,19.5147
97.5.0,2023-12-04,54299,6911720,6.4524,62.07259,9.26,12,2023,4,0.0049,0.008400000000000001,0.0125,0.018000000000000002,0.0193,0.1704,0.3421,0.46735,0.5874,1.4106,2.1913,2.8613999999999997,4.3685,5.3551,5.9276,6.35105,6.7628,6.8900500000000005,7.0736,8.8553,10.6757
97.5.0,2023-12-05,54299,6911720,6.4524,62.07259,9.26,12,2023,5,0.0045,0.008150000000000001,0.0115,0.017599999999999998,0.0189,0.09025,0.1861,0.4884,0.9725,1.3324500000000001,2.9371,2.9819500000000003,3.0373,3.5442,3.6401,5.46805,6.0925,8.613949999999999,8.8723,11.973600000000001,18.2239
97.5.0,2023-12-06,54299,6911720,6.4524,62.07259,9.26,12,2023,6,0.004,0.0097,0.0161,0.0502,0.1298,0.34885,0.4386,1.061,1.3843,1.6387,1.8318,2.44975,2.6894,3.2306999999999997,3.8196,4.495749999999999,6.5551,9.383,10.0925,14.15805,20.5808
97.5.0,2023-12-07,54299,6911720,6.4524,62.07259,9.26,12,2023,7,0.0036,0.0091,0.0108,0.0253,0.1774,0.2279,0.5659,0.7315,0.8171,0.975,1.2676,1.44395,1.6577,3.063,4.1397,5.2063500000000005,5.7271,6.26865,8.4558,11.5027,22.9942
